"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","M24C_1","M24C_2","M24IK1_1","M24IK1_2","P24C_1","P24C_2","P24IK1_1","P24IK1_2"
"299","CCT6A",2567.95334750845,-0.937035222041376,0.106689070426491,-8.78286049635229,1.59368787995131e-18,1.01878763001302e-16,2657.24024564135,2648.95156790811,1425.9670227572,1556.11763267324,4321.43253246838,3929.98902595746,1931.44732480882,2072.48142785308
"300","RTCA-AS1",115.83026858422,1.78478433859039,0.203695519518302,8.7620206021764,1.91781213419481e-18,1.22190203776665e-16,67.3074046389365,55.4058056454322,226.750577803706,251.737589329965,43.3456758575856,40.7252748803882,124.801211756877,116.568608760866
"301","JAML",203.135397398321,3.38944617052482,0.386876470541549,8.76105534611677,1.93430796318153e-18,1.22831768798179e-16,43.4693654959798,45.9868186857087,304.547847175689,259.496624617533,19.7025799352662,29.8652015789513,692.943870992948,229.070870704493
"302","NEURL1B",2160.21969698079,-1.90111633678263,0.217384751755052,-8.74539875236878,2.22229423412846e-18,1.40652092685866e-16,4165.34678083252,4657.41202255503,1382.32465213389,1268.1712120013,1796.87529009627,2894.20953483292,401.741043560234,715.677039834156
"303","TPM2",111.807710910099,-2.85649176371851,0.326966130687824,-8.7363536942173,2.40755369224448e-18,1.51340471136583e-16,111.477888933239,159.568720258845,7.58997749970565,16.3801856070868,285.03065639685,215.843956866057,60.6177314247691,37.9525702942356
"304","GAB2",2323.70745354215,-1.69904080282544,0.194472819009517,-8.73664922161844,2.40126647844841e-18,1.51340471136583e-16,3409.54071624113,4825.29161366069,1412.68456213271,1635.43221561282,2370.87711887703,3449.43078236888,698.886785838514,787.515833605388
"305","HRK",596.738720471414,2.81211219337294,0.321898985226044,8.73600825861013,2.41492328642136e-18,1.51340471136583e-16,203.324451513454,227.717861202726,1364.29845557209,1025.9168880228,57.7942344767807,137.10842543064,503.959178903962,1253.79026864885
"306","AL365361.1",365.616134910321,1.74034074706689,0.199273660485329,8.73342087874688,2.47083577439347e-18,1.54338415005741e-16,134.614809277873,175.082345839566,404.166301859326,392.262339538131,151.053112837041,185.978755287106,751.184436479491,730.586978164035
"307","CRTC3",801.434834112697,0.956682183458788,0.10958604036518,8.72996396503407,2.54753776885529e-18,1.58611195159284e-16,317.606815639982,368.448607542124,653.686812162149,675.898185050317,768.40061747538,723.55238370823,1415.60231621372,1488.28293510967
"308","SNTB1",623.932272312858,2.93745054961502,0.336497422812713,8.72948899596756,2.55825843416084e-18,1.58761531527761e-16,0,0,5.69248312477924,5.17269019171161,315.241278964259,314.942125741669,2321.30253867792,2029.10706180252
"309","TP53INP2",183.373030851405,1.9938057213685,0.228572157112092,8.72287222800602,2.71232278725909e-18,1.67777792089548e-16,89.7432061852487,144.055094678124,373.806391860503,455.196736870622,42.0321705285678,28.5076924162717,172.344530521402,161.298423750501
"310","TSPAN9",97.4556709605154,-2.53876256792602,0.291103862571538,-8.72115727183841,2.75372632766458e-18,1.69789435570906e-16,134.614809277873,208.325829226825,24.6674268740434,33.6224862461255,131.350532901774,191.408791937825,38.0346550116198,17.6208362080379
"311","EFNA1",68.6883120016048,-2.91314361840019,0.334938971555512,-8.69753556855766,3.39169445949948e-18,2.0845288713464e-16,91.1454437818932,140.176688282943,22.7699324991169,10.3453803834232,111.647952966508,142.538462081359,21.3944934440361,9.48814257355889
"312","USP40",360.137142394689,-1.72576635514616,0.198553061910302,-8.69171363333488,3.57013044529934e-18,2.18716260677729e-16,559.49280106116,429.949051808554,115.747156870511,164.66397110282,598.958430032091,620.38168734458,240.09375976085,151.810281176942
"313","SLC14A1",28.8721483274391,4.54416917884211,0.523429970860628,8.68152270946685,3.905050672813e-18,2.38470091246478e-16,2.80447519328902,3.87840639518025,88.2334884340782,67.244972492251,1.31350532901774,1.35750916267961,30.9031571969411,35.2416724160759
"314","SEPTIN1",452.930548878229,1.63905107806184,0.188833114854957,8.67989218586369,3.96144163236881e-18,2.41143297328336e-16,148.637185244318,264.285692928711,655.584306537075,643.137813836144,235.117453894176,232.134066818213,774.956095861754,669.591775905442
"315","TUNAR",442.353239830631,-1.94041554463927,0.223886257490162,-8.6669703017593,4.43770654483811e-18,2.69277215549319e-16,1047.47148469345,1047.16972669867,211.570622804295,199.148572380897,428.202737259785,333.947254019183,104.595301281954,166.72021950682
"316","TMX1",875.920998038875,-0.880461427167354,0.101674382907546,-8.65961908977576,4.73343296201939e-18,2.86312777329236e-16,967.543941684712,914.749851206085,491.451043105941,495.716143372363,1360.79152086238,1286.91868622027,729.789943035455,760.406854823791
"317","P2RY14",50.5635941819871,-3.78661999682031,0.437396906515378,-8.65717141665971,4.83615148183543e-18,2.91603152756475e-16,112.179007731561,111.919727403773,10.4362190620953,14.6559555431829,59.1077398057985,92.3106230622132,1.18858296911312,2.71089787815968
"318","C12orf57",577.402073655709,-2.0715741619243,0.239356478080015,-8.654765388183,4.93926609450394e-18,2.96884063302982e-16,751.599351801458,1268.7929492804,194.493173429957,167.250316198675,710.6063829986,988.266670430753,279.316997741583,258.89074736425
"319","ITPRIPL1",402.226172145169,-1.45546746893877,0.168346428156767,-8.64566884414925,5.34910383709985e-18,3.20510253110742e-16,538.459237111492,630.518068245018,193.544426242494,205.183377604561,673.828233786103,511.780954330212,196.116189903665,268.378889937809
"320","ERCC6L2",852.542876699443,-1.26992993299951,0.146897445661062,-8.64501031508498,5.3800437431482e-18,3.21356737832921e-16,1916.85879461305,1382.92890890999,637.558109975275,730.211432063289,727.68195227583,794.14286016757,313.785903845863,317.175051744683
"321","IGF2BP2",48.7219355665906,-4.39801809209268,0.508889322884615,-8.64238626026328,5.50509481002204e-18,3.26383354854678e-16,81.3297806053816,63.1626184357927,1.89749437492641,4.31057515975968,70.9292877669582,156.113553708155,1.18858296911312,10.8435915126387
"322","CD44",4306.09072879027,1.4543981356155,0.168279565619129,8.64274952377329,5.48761364429519e-18,3.26383354854678e-16,1909.1464878315,2167.47511684931,5352.83163166741,6098.60173602799,2858.18759594261,2292.83297576586,8392.58434490773,5377.06594132973
"323","ARL11",645.280834384217,-1.47030053974931,0.170130901776429,-8.64217214155163,5.51542448561584e-18,3.26383354854678e-16,1238.87691663543,1123.07568043291,463.937374669508,412.953100304977,640.990600560659,784.640296028812,306.654406031185,191.118300410258
"324","RASD1",1731.94001103498,-1.8801619498282,0.218565432218133,-8.60228413407916,7.81450392346117e-18,4.61007493805669e-16,1637.11239408247,2861.70986158657,714.406632159794,479.335957765276,2629.63766869352,3756.22785313447,829.630912440957,947.458808416809
"325","MACROH2A1",10470.9955283583,-1.06005368334378,0.123352297046299,-8.59370849775016,8.42064856781547e-18,4.95237774539154e-16,14049.7195995797,13782.7482123577,6275.01389788165,6850.36604389008,13631.5583045461,15141.6572005283,6064.15030841513,7972.75065966763
"326","PUS7",524.638554767639,-1.61147754992496,0.187971351522151,-8.57299549572618,1.00827449389028e-17,5.91170511540453e-16,631.708037288352,503.638773316978,155.594538743966,193.113767157233,1123.04705631017,890.526010717822,424.324119973383,275.156134633208
"327","CDON",214.103301204688,-1.74234265549929,0.203478998295283,-8.56276406949306,1.10193279243495e-17,6.44108360691184e-16,204.726689110099,177.298578065383,36.0523931236018,62.9343973324913,510.953572987902,409.967767129241,150.950037077366,159.942974811421
"328","VNN2",63.1128976873727,2.75455990853975,0.321945144729499,8.55599145889948,1.16859952730698e-17,6.80994248931271e-16,4.90783158825579,8.86492890326915,65.4635559349612,67.244972492251,36.7781492124968,21.7201466028737,171.155947552289,128.767649212585
"329","SNN",627.647144251433,1.58915238639339,0.185950246782603,8.54611603850835,1.27300029676204e-17,7.39578348702418e-16,263.620668169168,324.123963025778,921.233519026773,827.630430673858,250.879517842389,412.6827854546,878.362814174595,1142.64345564431
"330","TMEM131L",3093.36270640086,1.61216216705701,0.188728908408807,8.5422110510219,1.31677649345959e-17,7.62692905938987e-16,1925.27222019291,1549.14632584628,4982.82022855676,4756.28863127883,1137.49561492937,1521.76777136384,3369.63271743569,5504.47814160324
"331","OMA1",285.342302993074,1.40560779281381,0.164556731908422,8.54178237810441,1.32167162311287e-17,7.63215450277321e-16,187.198719152042,175.082345839566,379.498874985282,423.2984806884,128.723522243739,134.393407105281,439.775698571854,414.767375358431
"332","ZNF33B",649.36923187664,-1.32384124435505,0.15528779684253,-8.52508227480035,1.52701240095718e-17,8.79135994936615e-16,970.348416878001,801.722007689403,374.755139047966,451.748276742814,960.172395511971,978.764106291996,337.557563228126,319.885949622843
"333","ABCD1",226.929908411118,1.91113468074172,0.224454992537161,8.51455634440974,1.67229298351515e-17,9.59886128735991e-16,89.7432061852487,161.784952484662,467.732363419361,388.813879410323,72.2427930959759,62.4454214832619,313.785903845863,258.89074736425
"334","CALU",1164.77630157098,-0.843599669588882,0.0992328553137417,-8.50121330200262,1.87619258180703e-17,1.07369895235508e-15,1428.88011098076,1435.56442427315,819.71756996821,862.977146983887,1561.7578362021,1562.49304624423,840.328159162975,806.492118752506
"335","MTHFD1",1815.70656231229,-1.16440081961528,0.137062196128824,-8.49541925127824,1.97219724210743e-17,1.12527098763109e-15,2312.2897968668,2107.63684675224,776.075199344903,1073.33321478016,2856.87409061359,2738.09598112477,1299.12118524064,1362.22618377524
"336","DAPP1",251.803892656461,1.16140916616657,0.137199051956489,8.46513987964651,2.55845446309273e-17,1.45542555379626e-15,192.80766953862,210.542061452642,432.628717483222,450.02404667891,111.647952966508,108.600733014369,261.488253204886,246.691706912531
"337","CD3EAP",309.761930949836,-2.19597098445978,0.259564588010677,-8.46021023626479,2.66895924681187e-17,1.51378299832528e-15,396.833239850396,562.922985357591,89.1822356215414,112.937069185704,639.677095231641,434.402932057474,167.59019864495,74.5496916493913
"338","PLXNA1",55.5518014934969,-3.10822931286455,0.367919876796093,-8.44811468173865,2.96044505966245e-17,1.67414043995231e-15,86.2376121936374,100.838566274687,6.64123031224244,6.89692025561548,107.707436979455,100.455678038291,26.1488253204886,9.48814257355889
"339","TCIRG1",633.017306347045,-1.55770083000312,0.184406204227262,-8.44711725687605,2.98583801797278e-17,1.68351940635786e-15,602.96216655714,961.844786004702,279.880420301646,245.702784106302,1159.82520552267,1053.42711023937,433.832783726288,326.663194318242
"340","AFAP1L2",119.32638307913,1.79669819113677,0.213225770652877,8.42627129748647,3.56854270533879e-17,2.00615074323075e-15,36.4581775127573,33.2434833872593,125.234628745143,120.696104473271,51.226707831692,93.6681322248928,246.036674606416,248.047155851611
"341","ADGRF1",147.902528154551,-4.02525987080782,0.477782894178089,-8.4248723004877,3.6114390414265e-17,2.02431219465766e-15,0,0,0,0,516.207594303973,609.521614043143,24.9602423513755,32.5307745379162
"342","DRAM1",210.278014450458,-1.83445262382406,0.217819213616914,-8.42190453891902,3.70412830560864e-17,2.07019615302349e-15,136.71816567284,104.716972669867,42.6936234358443,44.8299816615006,478.115939762459,627.169233157978,125.989794725991,121.990404517186
"343","SYNPO2",182.248761615472,-2.400964207754,0.285194636880335,-8.41868638911828,3.80729067404408e-17,2.1216488030227e-15,649.937126044731,585.085307615764,105.310937808416,113.799184217655,1.31350532901774,0,1.18858296911312,1.35544893907984
"344","SEPTIN11",1647.00339895952,-1.03311454133468,0.12280191662992,-8.41285355869575,4.00154426149429e-17,2.2213355323666e-15,2495.28180322891,2135.33974957496,1059.7506083964,1274.20601722496,2158.08925557615,2057.98389062228,935.414796692025,1059.96107036044
"345","UEVLD",189.042617859691,-1.56350558352226,0.185852330270335,-8.41262297463817,4.00942115029024e-17,2.2213355323666e-15,282.550875723869,296.421060203062,106.259684995879,93.108423450809,309.987257648188,241.63663095697,110.53821612752,71.8387937712316
"346","ITGA9-AS1",92.1512034818754,-2.42423158638984,0.288456442079572,-8.40415131280409,4.30966745798939e-17,2.38077987838177e-15,206.128926706743,171.75799750084,23.7186796865802,27.5876810224619,109.020942308473,134.393407105281,22.5830764131493,42.0189171114751
"347","GTF2IRD1",87.8730421211642,-1.94160446262639,0.231851327006112,-8.37435130390779,5.55288848310538e-17,3.05872940824427e-15,89.0420873869264,110.25755323441,31.3086571862858,31.8982561822216,177.323219417395,185.978755287106,39.2232379807329,37.9525702942356
"348","FSCN1",1659.37714610084,-1.88214983478582,0.224806011730068,-8.37232874824439,5.64905846820732e-17,3.1027615965895e-15,1904.93977504157,3967.05568421294,795.050143094167,923.325199220523,1986.02005747483,2557.54726248838,609.74306315503,531.335984119298
"349","SLC39A14",323.661388461336,-1.27440268179254,0.152260467851481,-8.36988549802448,5.76742480754967e-17,3.1586979304156e-15,353.363874354417,403.354265098746,171.72324093084,170.698776326483,575.315334109772,507.708426842173,228.207930069719,178.919259958539
"350","CREB3L2",1257.77107416288,-0.955217313394143,0.114150861688736,-8.36802542935513,5.85917511248128e-17,3.19977923142764e-15,1751.39475820899,1805.12114792818,812.127592468505,899.185978325868,1455.36390455166,1629.01099521553,815.3679168116,894.596299792695
"351","DTX4",79.0828462564328,2.20968349266733,0.264301565062346,8.36046314045128,6.24725151161649e-17,3.40199331604096e-15,4.90783158825579,7.20275473390618,39.8473818734547,35.3467163100293,51.226707831692,58.3728939952231,227.019347100606,208.739136618296
"352","AC087627.1",55.4232921567432,-4.45694863660685,0.533557242358453,-8.35327174438877,6.63976549058065e-17,3.60546811326587e-15,93.9499189751822,112.473785460227,4.74373593731603,3.44846012780774,39.4051598705323,177.833700311028,4.75433187645248,6.77724469539921
"353","NRIP1",7250.10553515664,-1.49671896036584,0.179225314357182,-8.3510466461395,6.76606913356109e-17,3.6636443461441e-15,7910.72340147001,6910.2120800983,3317.76891455883,3283.79615670492,13007.6432732627,15527.1898027293,3425.49611698401,4618.01453544502
"354","MGST2",216.037237187647,-1.50431547837397,0.180181311704185,-8.34889847424189,6.89025318664241e-17,3.72034744094585e-15,196.313263530231,248.77206734799,79.6947637469093,99.1432286744726,421.635210614696,422.185349593358,142.629956293574,117.924057699946
"355","TNFAIP8",1104.80769928752,1.13853993550553,0.13640289300258,8.34688994084596,7.00839701017988e-17,3.77347888598812e-15,816.102281247105,920.290431770628,1571.12534243907,1769.92216059732,549.045227529417,513.138463492891,1398.96215464614,1299.87553257757
"356","ZNF785",414.841529655837,-1.16484218854641,0.139807974040547,-8.33172926322919,7.96699743843231e-17,4.27756148983694e-15,489.380921228934,579.54472705122,261.854223739845,257.772394553629,601.585440690127,628.526742320658,270.996916957791,229.070870704493
"357","RAPGEF4",50.9649926490858,-2.72420079122989,0.327210007861029,-8.32554239107167,8.39434880393155e-17,4.49438607950553e-15,101.662225756727,87.5411729197828,14.2312078119481,12.0696104473271,102.453415663384,62.4454214832619,17.8287445366968,9.48814257355889
"358","ZBTB20",589.500553582821,1.21348797280965,0.145764715610161,8.3249774661177,8.43447852829981e-17,4.50325761424365e-15,502.001059598735,428.286877639191,1013.2619962107,875.046757431214,256.13353915846,257.926740909125,679.869458332704,703.477999382438
